File	NRE ID	Transcription	Category	Notes	Timestamp	mp3 file																								
0580	ADC	Adlington	Destination			0580.mp3																								
0581	ALM	Alnmouth	Destination			0581.mp3																								
0582	ALN	Althorpe	Destination			0582.mp3																								
0583	CHU	Cheadle Hulme	Destination			0583.mp3																								
0584	ANN	Annan	Destination			0584.mp3																								
0585		A signalling apparatus failure	Reason			0585.mp3																								
0586	AFV	Ansdell & Fairhaven	Destination			0586.mp3																								
0587	APP	Appleby	Destination			0587.mp3																								
0588	APB	Appley Bridge	Destination			0588.mp3																								
0589	ARB	Arbroath	Destination			0589.mp3																								
0590	ADK	Ardwick	Destination			0590.mp3																								
0591	AWT	Armathwaite	Destination			0591.mp3																								
0592	GTR	Goostrey	Destination			0592.mp3																								
0593	ARR	Arram	Destination			0593.mp3																								
0594	ABY	Ashburys	Destination			0594.mp3																								
0595	AHN	Ashton-under-Lyne	Destination			0595.mp3																								
0596	ATN	Atherton	Destination			0596.mp3																								
0597		Mechanical problems	Reason			0597.mp3																								
0598	ATB	Attenborough	Destination			0598.mp3																								
0599	KTL	Kirton Lindsey	Destination			0599.mp3																								
0600	AUK	Auchinleck	Destination			0600.mp3																								
0601	AYR	Ayr	Destination			0601.mp3																								
0602	BLD	Baildon	Destination			0602.mp3																								
0603	BMB	Bamber Bridge	Destination			0603.mp3																								
0604	BAM	Bamford	Destination			0604.mp3																								
0605	BAN	Banbury	Destination			0605.mp3																								
0606	BAR	Bare Lane	Destination			0606.mp3																								
0607	BTB	Barnetby	Destination			0607.mp3																								
0608		...trespass on the line...	Reason	mid (suffixed with 'at <station>'/'between <x> and <y>'/similar)		0608.mp3																								
0609	BNY	Barnsley	Destination			0609.mp3																								
0610	BRR	Barrhead	Destination			0610.mp3																								
0611	BRL	Barrhill	Destination			0611.mp3																								
0612	BSK	Basingstoke	Destination			0612.mp3																								
0613	BDM	Bedford	Destination			0613.mp3																								
0614	BEE	Beeston	Destination			0614.mp3																								
0615	BLV	Belle Vue	Destination			0615.mp3																								
0616	BEM	Bempton	Destination			0616.mp3																								
0617	BEY	Ben Rhydding	Destination			0617.mp3																								
0618		...an incident on the line...	Reason	mid (suffixed with 'at <station>'/'between <x> and <y>'/similar)		0618.mp3																								
0619	BEN	Bentham	Destination			0619.mp3																								
0620	BYK	Bentley	Destination			0620.mp3																								
0621	BBW	Berry Brow	Destination			0621.mp3																								
0622	BRK	Berwick	Destination			0622.mp3																								
0623	BWK	Berwick-upon-Tweed	Destination			0623.mp3																								
0624	BES	Bescar Lane	Destination			0624.mp3																								
0625	BEV	Beverley	Destination			0625.mp3																								
0626	BIL	Billingham	Destination			0626.mp3																								
0627	BIY	Bingley	Destination			0627.mp3																								
0628	BWD	Birchwood	Destination			0628.mp3																								
0629		...suspected damage to a railway bridge...	Reason	mid (suffixed with 'at <station>'/'between <x> and <y>'/similar)		0629.mp3																								
0630	BHI	Birmingham International	Destination			0630.mp3																								
0631	BHM	Birmingham New Street	Destination			0631.mp3																								
0632		Birmingham	Destination			0632.mp3																								
0633	BBN	Blackburn	Destination	 		0633.mp3																								
0634	BPN	Blackpool North	Destination			0634.mp3																								
0635	BPB	Blackpool Pleasure Beach	Destination			0635.mp3																								
0636	BPS	Blackpool South	Destination			0636.mp3																								
0637	EDP	Edinburgh Park	Destination			0637.mp3																								
0638		Blackpool	Destination			0638.mp3																								
0639	BLK	Blackrod	Destination			0639.mp3																								
0640	BOD	Bodmin Parkway	Destination			0640.mp3																								
0641		...cancellation of the incoming service...	Reason	mid (suffixed with 'at <station>'/'between <x> and <y>'/similar)		0641.mp3																								
0642	BON	Bolton	Destination			0642.mp3																								
0643	BMH	Bournemouth	Destination			0643.mp3																								
0644	BDQ	Bradford Forster Square	Destination			0644.mp3																								
0645	BDI	Bradford Interchange	Destination			0645.mp3																								
0646	BLE	Bramley	Destination			0646.mp3																								
0647		...First Capital Connect....	Train operating company	mid		0647.mp3																								
0648		...First Capital Connect.	Train operating company	end		0648.mp3																								
0649		First Capital Connect service to...	Train operating company	start		0649.mp3																								
0650		First Capital Connect service from...	Train operating company	start		0650.mp3																								
0651	BSM	Branksome	Destination			0651.mp3																								
0652	BDY	Bredbury	Destination			0652.mp3																								
0653		...Grand Central...	Train operating company	mid		0653.mp3																								
0654		...adverse weather conditions...	Weather	mid		0654.mp3																								
0655	BGN	Bridgend	Destination			0655.mp3																								
0656		...Grand Central	Train operating company	end		0656.mp3																								
0657		Grand Central service to...	Train operating company	start		0657.mp3																								
0658		Grand Central service from...	Train operating company	start		0658.mp3																								
0659	BWT	Bridgwater	Destination			0659.mp3																								
0660	BDT	Bridlington	Destination			0660.mp3																								
0661	BTN	Brighton	Destination			0661.mp3																								
0662	BGH	Brighouse	Destination			0662.mp3																								
0663	BPW	Bristol Parkway	Destination			0663.mp3																								
0664	BRI	Bristol Temple Meads	Destination			0664.mp3																								
0665	BGE	Broad Green	Destination			0665.mp3																								
0666	BCU	Brockenhurst	Destination			0666.mp3																								
0667	BGL	Bugle	Destination			0667.mp3																								
0668		...signalling difficulties...	Reason	mid		0668.mp3																								
0669		...signalling difficulties.	Reason	end		0669.mp3																								
0670	BNA	Burnage	Destination			0670.mp3																								
0671	BUD	Burneside	Destination			0671.mp3																								
0672	MCO	Manchester Oxford Road	Destination			0672.mp3																								
0673		Burnley Transpennine	Destination	What does this mean? lmao		0673.mp3																								
0674	BCB	Burscough Bridge	Destination			0674.mp3																								
0675	BUT	Burton-on-Trent	Destination			0675.mp3																								
0676	BSE	Bury St Edmunds	Destination			0676.mp3																								
0677	CBN	Camborne	Destination			0677.mp3																								
0678	CBG	Cambridge	Destination			0678.mp3																								
0679		Cardiff	Destination	start		0679.mp3																								
0680		This train...	Conjoining			0680.mp3																								
0681	CDB	Cardiff Bute Road	Destination	Renamed in 1994		0681.mp3																								
0682	CDF	Cardiff Central	Destination			0682.mp3																								
0683	CDQ	Cardiff Queen Street	Destination			0683.mp3																								
0684	CAK	Cark	Destination			0684.mp3																								
0685	CAR	Carlisle	Destination			0685.mp3																								
0686	CAN	Carnoustie	Destination	neutral inflex		0686.mp3																								
0687	CRS	Carstairs	Destination			0687.mp3																								
0688	CNM	Cheltenham Spa	Destination			0688.mp3																								
0689	CYT	Cherry Tree	Destination			0689.mp3																								
0690	CTR	Chester	Destination			0690.mp3																								
0691	CHD	Chesterfield	Destination			0691.mp3																								
0692	CLS	Chester-le-Street	Destination			0692.mp3																								
0693	CLY	Chinley	Destination			0693.mp3																								
0694	CRL	Chorley	Destination			0694.mp3																								
0695	CHF	Church Fenton	Destination			0695.mp3																								
0696	CTW	Church and Oswaldtwistle	Destination			0696.mp3																								
0697	COV	Coventry	Destination	end		0697.mp3																								
0698	CRE	Crewe	Destination	end		0698.mp3																								
0699	CMY	Crossmyloof	Destination	end		0699.mp3																								
0700	CUP	Cupar	Destination	end		0700.mp3																								
0701	DAR	Darlington	Destination	end		0701.mp3																								
0702	DWL	Dawlish	Destination	end		0702.mp3																								
0703	DWW	Dawlish Warren	Destination	end		0703.mp3																								
0704	DBY	Derby	Destination	end		0704.mp3																								
0705	CBD	Conon Bridge	Destination			0705.mp3																								
0706	EGY	...Edinburgh Gateway...	Destination			0706.mp3																								
0707	SOI	Stow...	Destination			0707.mp3																								
0708		Virgin Trains East Coast service to...	Train operating company			0708.mp3																								
0709		Virgin Trains East Coast service from...	Train operating company			0709.mp3																								
0710		London North Eastern Railway service to...	Train operating company			0710.mp3																								
0711		London North Eastern Railway service from...	Train operating company			0711.mp3																								
0712	DON	Doncaster	Destination			0712.mp3																								
0713	DMF	Dumfries	Destination			0713.mp3																								
0714	DUN	Dunbar	Destination			0714.mp3																								
0715	DEE	Dundee	Destination			0715.mp3																								
0716	DNL	Dunlop	Destination			0716.mp3																								
0717	DHM	Durham	Destination			0717.mp3																								
0718		Edinburgh	Destination			0718.mp3																								
0719	EXD	Exeter St Davids	Destination			0719.mp3																								
0720	FKK	Falkirk High	Destination			0720.mp3																								
0721	FKG	Falkirk Grahamston	Destination			0721.mp3																								
0722	KIN	Kingussie	Destination			0722.mp3																								
0723		...will not call at...	Conjoining	mid		0723.mp3																								
0724	GIR	Girvan	Destination			0724.mp3																								
0725	GLC	Glasgow Central	Destination			0725.mp3																								
0726	GLQ	Glasgow Queen Street	Destination			0726.mp3																								
0727	GRA	Grantham	Destination			0727.mp3																								
0728	GEA	Gretna Green	Destination			0728.mp3																								
0729	HAL	Hale	Destination			0729.mp3																								
0730	HYM	Haymarket	Destination			0730.mp3																								
0731	HDG	Heald Green	Destination			0731.mp3																								
0732	HBD	Hebden Bridge	Destination			0732.mp3																								
0733	CBD	Conon Bridge	Destination			0733.mp3																								
0734	EGY	Edinburgh Gateway	Destination			0734.mp3																								
0735	SOI	Stow	Destination			0735.mp3																								
0736		...at... 	Conjoining			0736.mp3																								
0737	HUL	Hull	Destination			0737.mp3																								
0738		...a bicycle on the track...	Reason			0738.mp3																								
0739		...a bicycle on the track earlier on this train's journey.	Reason			0739.mp3																								
0740		...a bicycle on the track earlier today.	Reason			0740.mp3																								
0741		...a boat colliding with a bridge.	Reason			0741.mp3																								
0742		...a boat colliding with a bridge earlier today	Reason			0742.mp3																								
0743		...a bridge being damaged.	Reason			0743.mp3																								
0744		...a bridge being damaged by a boat.	Reason			0744.mp3																								
0745		...a bridge being damaged by a road vehicle.	Reason			0745.mp3																								
0746		...a bridge having collapsed.	Reason			0746.mp3	D:																							
0747		...a broken down train.	Reason			0747.mp3																								
0748		...a broken down train, earlier today.	Reason			0748.mp3																								
0749		...a broken rail.	Reason			0749.mp3																								
0750		...a broken windscreen on the train.	Reason			0750.mp3																								
0751		...a burst water main flooding the railway.	Reason			0751.mp3																								
0752		...a burst water main flooding the railway, earlier today.	Reason			0752.mp3																								
0753		...a burst water main near the railway.	Reason			0753.mp3																								
0754		...a burst water main near the railway, earlier today.	Reason			0754.mp3																								
0755		...a burst water main near the railway, yesterday.	Reason			0755.mp3																								
0756		...a bus colliding with a bridge.	Reason			0756.mp3																								
0757		...a bus colliding with a bridge, earlier on this train's journey.	Reason			0757.mp3																								
0758	HUN	Huntingdon	Destination			0758.mp3																								
0759		...a bus colliding with a bridge, earlier today.	Reason			0759.mp3																								
0760		...a chemical spillage near the railway.	Reason			0760.mp3																								
0761		...a chemical spillage near the railway earlier today	Reason			0761.mp3																								
0762		...a chemical spillage near the railway yesterday	Reason			0762.mp3																								
0763		...a coach becoming uncoupled on a train.	Reason			0763.mp3																								
0764		...a coach becoming uncoupled on a train earlier in its journey	Reason			0764.mp3																								
0765		...a coach becoming uncoupled on a train earlier today	Reason			0765.mp3																								
0766		...a coach becoming uncoupled on this train.	Reason			0766.mp3																								
0767		...a coach becoming uncoupled on this train earlier in its journey.	Reason			0767.mp3																								
0768		...a coach becoming uncoupled on this train earlier today.	Reason			0768.mp3																								
0769	HNX	Hunts Cross	Destination			0769.mp3																								
0770		...a collision at a level crossing.	Reason			0770.mp3																								
0771		...a collision at a level crossing earlier today.	Reason			0771.mp3																								
0772		...a collision at a level crossing yesterday.	Reason			0772.mp3																								
0773		...a collision between trains.	Reason			0773.mp3																								
0774		...a collision with the buffers at a station.	Reason			0774.mp3																								
0775		...a derailed train.	Reason			0775.mp3																								
0776		...a derailment within the depot.	Reason			0776.mp3																								
0777		...a fault occurring when attaching a part of a train.	Reason			0777.mp3																								
0778		...a fault occurring when attaching a part of this train.	Reason			0778.mp3																								
0779		...a fault occurring when detaching a part of a train.	Reason			0779.mp3																								
0780		...a fault occurring when detaching a part of this train.	Reason			0780.mp3																								
0781		...a fault on a train in front of this one.	Reason			0781.mp3																								
0782		...a fault on this train.	Reason			0782.mp3																								
0783		...a fault on this train which is now fixed.	Reason			0783.mp3																								
0784		...a fault with a swing bridge over a river.	Reason			0784.mp3																								
0785		...a fault with a swing bridge over a river earlier today.	Reason			0785.mp3																								
0786		...a fault with barriers at a level crossing.	Reason			0786.mp3																								
0787		...a fault with barriers at a level crossing earlier today.	Reason			0787.mp3																								
0788		...a fault with barriers at a level crossing yesterday.	Reason			0788.mp3																								
0789		...a fault with the electric third rail.	Reason	Why do they need this...		0789.mp3																								
0790		...a fault with the electric third rail earlier on this train's journey.	Reason			0790.mp3																								
0791		...a fault with the electric third rail earlier today.	Reason			0791.mp3																								
0792		...a fault with the on-train signalling system.	Reason			0792.mp3																								
0793		...a fault with the on-train signalling system earlier on this train's journey.	Reason			0793.mp3																								
0794		...a fault with the on-train signalling system earlier today.	Reason			0794.mp3																								
0795		...a fault with the radio system between the driver and the signaller.	Reason			0795.mp3																								
0796		...a fault with the radio system between the driver and the signaller earlier on this train's journey.	Reason	when has this ever been used		0796.mp3																								
0797		...a fault with the radio system between the driver and the signaller earlier today.	Reason			0797.mp3																								
0798		...a fault with the signalling system.	Reason			0798.mp3																								
0799		...a fault with the signalling system earlier on this train's journey.	Reason			0799.mp3																								
0800		...a fault with the signalling system earlier today.	Reason			0800.mp3																								
0801		A fire at a station	Reason			0801.mp3																								
0802		A fire at a station earlier	Reason			0802.mp3																								
0803		A fire near the railway involving gas cylinders	Reason			0803.mp3																								
0804		A fire near the railway involving gas cylinders earlier today	Reason			0804.mp3																								
0805		A fire near the railway involving gas cylinders yesterday	Reason			0805.mp3																								
0806		A fire near the railway suspected to involve gas cylinders	Reason			0806.mp3																								
0807		A fire near the railway suspected to involve gas cylinders earlier today	Reason			0807.mp3																								
0808		A fire near the railway suspected to involve gas cylinders yesterday	Reason	so specific; lazy should do one for each day of the week.		0808.mp3																								
0809		A fire next to the track	Reason			0809.mp3																								
0810		A fire next to the track earlier today	Reason			0810.mp3																								
0811		A fire on a train	Reason			0811.mp3																								
0812		A fire on a train earlier today	Reason			0812.mp3																								
0813		A fire on property near the railway	Reason			0813.mp3																								
0814		A fire on property near the railway earlier today	Reason			0814.mp3																								
0815		A fire on property near the railway yesterday	Reason			0815.mp3																								
0816		A gas leak near the railway	Reason			0816.mp3																								
0817		A gas leak near the railway earlier today	Reason			0817.mp3																								
0818		A gas leak near the railway yesterday	Reason			0818.mp3																								
0819		A landslip	Reason			0819.mp3																								
0820		A late departure while the train was cleaned specially	Reason	👀		0820.mp3																								
0821		A late running freight train	Reason			0821.mp3																								
0822		A late running train being in front of this one	Reason			0822.mp3																								
0823		A lorry colliding with a bridge	Reason			0823.mp3																								
0824		A lorry colliding with a bridge earlier on this trains journey	Reason			0824.mp3																								
0825		A lorry colliding with a bridge earlier today	Reason			0825.mp3																								
0826		A low speed derailment	Reason			0826.mp3																								
0827		A member of on-train staff being taken ill	Reason			0827.mp3																								
0828		A passenger being taken ill at a station	Reason			0828.mp3																								
0829		A passenger being taken ill at a station earlier today	Reason			0829.mp3																								
0830		A passenger being taken ill on a train	Reason			0830.mp3																								
0831		A passenger being taken ill on a train earlier today	Reason			0831.mp3																								
0832		A passenger being taken ill on this train	Reason			0832.mp3																								
0833		A passenger being taken ill on this train earlier in its journey	Reason			0833.mp3																								
0834		A person being hit by a train	Reason			0834.mp3																								
0835		A person being hit by a train earlier	Reason	 		0835.mp3																								
0836		A points failure	Reason			0836.mp3																								
0837		A power cut at this station	Reason			0837.mp3																								
0838		A problem currently under investigation	Reason			0838.mp3																								
0839	562	A problem with a river bridge	Reason	Belter		0839.mp3																								
0840	INK	Inverkeithing	Destination			0840.mp3																								
0841		A problem with a river bridge earlier today	Reason			0841.mp3																								
0842		A problem with lineside equipment	Reason			0842.mp3																								
0843		A problem with the station lighting	Reason			0843.mp3																								
0844		A rail buckling in the heat	Reason			0844.mp3																								
0845		A railway embankment being damaged	Reason			0845.mp3																								
0846		A river flooding the railway	Reason			0846.mp3																								
0847		A river flooding the railway earlier today	Reason			0847.mp3																								
0848		A road accident at a level crossing	Reason			0848.mp3																								
0849		A road accident at a level crossing earlier today	Reason			0849.mp3																								
0850		A road accident at a level crossing yesterday	Reason			0850.mp3																								
0851	INV	Inverness	Destination	why is this in the middle. so weird.		0851.mp3																								
0852		A road accident near the railway	Reason			0852.mp3																								
0853		A road accident near the railway earlier today	Reason			0853.mp3																								
0854		A road accident near the railway yesterday	Reason			0854.mp3																								
0855		A road vehicle blocking the railway	Reason			0855.mp3																								
0856		A road vehicle blocking the railway earlier on this train's journey	Reason			0856.mp3																								
0857		A road vehicle blocking the railway earlier today	Reason			0857.mp3																								
0858		A road vehicle colliding with a bridge	Reason			0858.mp3																								
0859		A road vehicle colliding with a bridge earlier on this train's journey	Reason			0859.mp3																								
0860		A road vehicle colliding with a bridge earlier today	Reason			0860.mp3																								
0861		A road vehicle colliding with level crossing barriers	Reason			0861.mp3																								
0862		A road vehicle colliding with level crossing barriers earlier today	Reason			0862.mp3																								
0863		A road vehicle colliding with level crossing barriers yesterday	Reason			0863.mp3																								
0864		A road vehicle damaging track at a level crossing	Reason			0864.mp3																								
0865		A road vehicle damaging track at a level crossing earlier today	Reason			0865.mp3																								
0866		A road vehicle damaging track at a level crossing yesterday	Reason			0866.mp3																								
0867		A safety inspection of the track	Reason			0867.mp3																								
0868		A safety inspection of the track earlier today	Reason			0868.mp3																								
0869		A safety inspection on a train	Reason			0869.mp3																								
0870		A safety inspection on a train earlier today	Reason			0870.mp3																								
0871		A safety inspection on this train	Reason			0871.mp3																								
0872		A safety inspection on this train earlier in its journey	Reason			0872.mp3																								
0873		A security alert at a station	Reason			0873.mp3																								
0874		A security alert earlier today	Reason			0874.mp3																								
0875		A security alert on another train	Reason			0875.mp3																								
0876		A security alert on this train	Reason			0876.mp3																								
0877		A shortage of on-train staff	Reason			0877.mp3																								
0878		A shortage of station staff	Reason			0878.mp3																								
0879		A shortage of train conductors	Reason			0879.mp3																								
0880		A shortage of train crew	Reason			0880.mp3																								
0881		A shortage of train drivers	Reason			0881.mp3																								
0882		A shortage of train guards	Reason			0882.mp3																								
0883		A shortage of train managers	Reason			0883.mp3																								
0884		A shortage of trains because of accident damage	Reason			0884.mp3																								
0885		A shortage of trains because of extra safety inspections	Reason			0885.mp3																								
0886		A shortage of trains because of vandalism	Reason			0886.mp3																								
0887		A shortage of trains following damage by snow and ice	Reason			0887.mp3																								
0888		a speed restriction 	Reason			0888.mp3																								
0889		a speed restriction because of fog	Reason			0889.mp3																								
0890		a speed restriction because of fog earlier on this train's journey	Reason			0890.mp3																								
0891		a speed restriction because of fog earlier today	Reason			0891.mp3																								
0892		a speed restriction because of heavy rain	Reason			0892.mp3																								
0893		a speed restriction because of heavy rain earlier on this train's journey	Reason			0893.mp3																								
0894		a speed restriction because of heavy rain earlier today	Reason			0894.mp3																								
0895		a speed restriction because of high track temperatures	Reason			0895.mp3																								
0896		a speed restriction because of high track temperatures earlier on this train's journey	Reason			0896.mp3																								
0897		a speed restriction because of high track temperatures earlier today	Reason			0897.mp3																								
0898		a speed restriction because of high winds	Reason			0898.mp3																								
0899		a speed restriction because of high winds earlier on this train's journey	Reason			0899.mp3																								
0900		a speed restriction because of high winds earlier today	Reason			0900.mp3																								
0901		a speed restriction because of severe weather	Reason			0901.mp3																								
0902		a speed restriction because of severe weather earlier on this train's journey	Reason			0902.mp3																								
0903		a speed restriction because of severe weather earlier today	Reason			0903.mp3																								
0904		a speed restriction because of snow and ice	Reason			0904.mp3																								
0905		a speed restriction because of snow and ice earlier on this train's journey	Reason			0905.mp3																								
0906		a speed restriction because of snow and ice earlier today	Reason			0906.mp3																								
0907		a speed restriction earlier on this train's journey	Reason			0907.mp3																								
0908		a speed restriction earlier today	Reason			0908.mp3																								
0909		a speed restriction in a tunnel	Reason			0909.mp3																								
0910		a speed restriction in a tunnel earlier on this train's journey	Reason			0910.mp3																								
0911		a speed restriction in a tunnel earlier today	Reason			0911.mp3																								
0912	KNS	Kennishead	Destination			0912.mp3																								
0913		a speed restriction over a bridge	Reason			0913.mp3																								
0914		a speed restriction over a bridge earlier on this train's journey	Reason			0914.mp3																								
0915		a speed restriction over a bridge earlier today	Reason			0915.mp3																								
0916		a speed restriction over an embankment	Reason			0916.mp3																								
0917		a speed restriction over an embankment earlier on this train's journey	Reason			0917.mp3																								
0918		a speed restriction over an embankment earlier today	Reason			0918.mp3																								
0919		a speed restriction over defective track	Reason			0919.mp3																								
0920		a speed restriction over defective track earlier on this train's journey	Reason			0920.mp3																								
0921		a speed restriction over defective track earlier today	Reason			0921.mp3																								
0922		a supermarket trolley on the track 	Reason	trust scotland to need this 🤣		0922.mp3																								
0923		a supermarket trolley on the track earlier on this train's journey	Reason			0923.mp3																								
0924		a supermarket trolley on the track earlier today	Reason			0924.mp3																								
0925		a train being involved in an accident	Reason			0925.mp3																								
0926		A train derailment earlier today	Reason			0926.mp3																								
0927		A train derailment yesterday	Reason			0927.mp3																								
0928		A train hitting an obstruction on the line	Reason			0928.mp3																								
0929		A train hitting an obstruction on the line earlier on this train's journey	Reason			0929.mp3																								
0930		A train hitting an obstruction on the line earlier today	Reason			0930.mp3																								
0931		A train not stopping at a station it was supposed to	Reason			0931.mp3																								
0932		A train not stopping at a station it was supposed to earlier in its journey	Reason			0932.mp3																								
0933	KID	Kidderminster	Destination			0933.mp3																								
0934		A train not stopping at a station it was supposed to earlier today	Reason			0934.mp3																								
0935		A train not stopping in the correct position at a station	Reason			0935.mp3																								
0936		A train not stopping in the correct position at a station earlier in its journey	Reason			0936.mp3																								
0937		A train not stopping in the correct position at a station earlier today	Reason			0937.mp3																								
0938		A train's automatic braking system being activated	Reason			0938.mp3																								
0939		A train's automatic braking system being activated earlier in its journey	Reason			0939.mp3																								
0940		A train's automatic braking system being activated earlier today	Reason			0940.mp3																								
0941		A tree blocking the railway	Reason			0941.mp3																								
0942		A tree blocking the railway earlier on this train's journey	Reason			0942.mp3																								
0943		A tree blocking the railway earlier today	Reason			0943.mp3																								
0944	KMK	Kilmarnock	Destination	Kilmarnock is a valid reason for a rail service issue		0944.mp3																								
0945		A tunnel being closed for safety reasons	Reason			0945.mp3																								
0946		...a wartime bomb near the railway	Reason	wat	00:54:20	0946.mp3																								
0947		A wartime bomb near the railway earlier today	Reason			0947.mp3																								
0948		A wartime bomb near the railway yesterday	Reason			0948.mp3																								
0949		A wartime bomb which has now been made safe	Reason	thank god		0949.mp3																								
0950		The ambulance service dealing with an incident 	Reason			0950.mp3																								
0951		The ambulance service dealing with an incident near the railway	Reason			0951.mp3																								
0952		The ambulance service dealing with an incident near the railway earlier today	Reason			0952.mp3																								
0953		The ambulance service dealing with an incident near the railway yesterday	Reason			0953.mp3																								
0954		An earlier landslip	Reason			0954.mp3																								
0955	KLM	Kilmaurs	Destination			0955.mp3																								
0956		An earlier problem with lineside equipment	Reason	For use at end of sentences.		0956.mp3																								
0957		An incident at the airport	Reason			0957.mp3																								
0958		An object being caught on the overhead electric wires	Reason			0958.mp3																								
0959		An object being caught on the overhead electric wires earlier on this train's journey	Reason			0959.mp3																								
0960		An object being caught on the overhead electric wires earlier today	Reason			0960.mp3																								
0961		An obstruction on the track	Reason			0961.mp3																								
0962		An obstruction on the track earlier on this train's journey	Reason			0962.mp3																								
0963		An obstruction on the track earlier today	Reason			0963.mp3																								
0964		An operational incident	Reason			0964.mp3																								
0965		An operational incident earlier in its journey	Reason			0965.mp3																								
0966		An operational incident earlier today	Reason			0966.mp3																								
0967		Animals on the railway	Reason			0967.mp3																								
0968		Animals on the railway earlier today	Reason			0968.mp3																								
0969		Attempted theft of overhead line electrification equipment	Reason			0969.mp3																								
0970		Attempted theft of overhead line electrification equipment earlier today	Reason			0970.mp3																								
0971		Attempted theft of overhead line electrification equipment yesterday	Reason			0971.mp3																								
0972		Attempted theft of railway equipment	Reason			0972.mp3																								
0973		Attempted theft of railway equipment earlier today	Reason			0973.mp3																								
0974		Attempted theft of railway equipment yesterday	Reason			0974.mp3																								
0975		Attempted theft of signalling cables	Reason			0975.mp3																								
0976		Attempted theft of signalling cables earlier today	Reason			0976.mp3																								
0977		Attempted theft of signalling cables yesterday	Reason			0977.mp3																								
0978		Attempted theft of third rail electrification equipment	Reason			0978.mp3																								
0979		Attempted theft of third rail electrification equipment earlier today	Reason			0979.mp3																								
0980		Attempted theft of third rail electrification equipment yesterday	Reason			0980.mp3																								
0981		Cattle on the railway	Reason			0981.mp3																								
0982		Cattle on the railway earlier today	Reason			0982.mp3																								
0983		Checking reports of an obstruction on the line	Reason			0983.mp3																								
0984		Checking reports of an obstruction on the line earlier on this train's journey	Reason			0984.mp3																								
0985		Checking reports of an obstruction on the line earlier today	Reason			0985.mp3																								
0986		Congestion	Reason			0986.mp3																								
0987		Damage to the electric third rail	Reason			0987.mp3																								
0988		Damage to the electric third rail earlier on this train's journey	Reason			0988.mp3																								
0989		Damage to the electric third rail earlier today	Reason			0989.mp3																								
0990		Damage to the overhead electric wires	Reason			0990.mp3																								
0991		Damage to the overhead electric wires earlier on this train's journey	Reason			0991.mp3																								
0992		Damage to the overhead electric wires earlier today	Reason			0992.mp3																								
0993		Earlier engineering works not being finished on time	Reason			0993.mp3																								
0994		The emergency services dealing with an incident near the railway	Reason			0994.mp3																								
0995		The emergency services dealing with an incident near the railway earlier today	Reason			0995.mp3																								
0996	KDY	Kirkcaldy	Destination			0996.mp3																								
0997		The emergency services dealing with an incident near the railway yesterday	Reason			0997.mp3																								
0998		Engineering works not being finished on time	Reason			0998.mp3																								
0999		Expected industrial action	Reason			0999.mp3																								
1000		Expected industrial action earlier today	Reason			1000.mp3																								
1001		Expected industrial action yesterday	Reason	What the Time Travel??		1001.mp3																								
1002		Failure of the electricity supply	Reason			1002.mp3																								
1003		Failure of the electricity supply earlier on this train's journey	Reason			1003.mp3																								
1004		Failure of the electricity supply earlier today	Reason		https://matteason.github	1004.mp3																								
1005		The fire brigade dealing with an incident 	Reason			1005.mp3																								
1006		The fire brigade dealing with an incident near the railway	Reason			1006.mp3																								
1007		The fire brigade dealing with an incident near the railway earlier today	Reason			1007.mp3																								
1008		The fire brigade dealing with an incident near the railway yesterday	Reason			1008.mp3																								
1009		Flood water making the railway potentially unsafe 	Reason			1009.mp3																								
1010		Flood water making the railway potentially unsafe earlier today	Reason			1010.mp3																								
1011		Flooding 	Reason			1011.mp3																								
1012		Flooding earlier in this train's journey	Reason			1012.mp3																								
1013		Flooding earlier today	Reason			1013.mp3																								
1014		Forecasted heavy snow 	Weather			1014.mp3																								
1015		Forecasted high winds	Weather			1015.mp3																								
1016		Forecasted severe weather	Weather			1016.mp3																								
1017		Forecasted slippery rails	Weather			1017.mp3																								
1018		Heavy rain flooding the railway	Weather			1018.mp3																								
1019		Heavy rain flooding the railway earlier today	Weather			1019.mp3																								
1020		Heavy snow	Weather			1020.mp3																								
1021		Heavy snow earlier in this train's journey	Weather			1021.mp3																								
1022		Heavy snow earlier today	Weather			1022.mp3																								
1023		Heavy snow over recent days	Weather			1023.mp3																								
1024		High winds	Weather			1024.mp3																								
1025		High winds earlier in this train's journey	Weather			1025.mp3																								
1026		High winds earlier today	Weather			1026.mp3																								
1027		Horses on the railway	Reason			1027.mp3																								
1028		Horses on the railway earlier today	Reason			1028.mp3																								
1029		Ice preventing this train getting electricity from the third rail	Weather			1029.mp3																								
1030		Ice preventing trains getting electricity from the third rail	Weather	hmmmmmmm		1030.mp3																								
1031		Industrial action	Reason			1031.mp3																								
1032		Industrial action earlier today	Reason			1032.mp3																								
1033		Industrial action yesterday	Reason			1033.mp3																								
1034		Lightning damaging a station	Weather			1034.mp3																								
1035		Lightning damaging a train	Weather			1035.mp3																								
1036		Lightning damaging equipment	Weather			1036.mp3																								
1037		Lightning damaging the electricity supply	Weather			1037.mp3																								
1038		Lightning damaging the signalling system	Weather			1038.mp3																								
1039		Lightning damaging this train	Weather	Unsure if this would even be callable in this event		1039.mp3																								
1040		More trains than usual needing repairs at the same time	Reason			1040.mp3																								
1041		Overcrowding	Reason			1041.mp3																								
